name,level,city,county,state,country,cases,deaths,recovered,tested,active,population,populationDensity,lat,long,url,rating,tz,featureId,countryId,stateId,hospitalized,aggregate,discharged,countyId,publishedDate
"Jackson County, Arkansas, United States",county,,Jackson County,Arkansas,United States,1,0,1,42,0,16719,10.015820967219966,35.62214,-91.308593,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05067,iso1:US,iso2:US-AR,,county,,fips:05067,
"Mississippi County, Arkansas, United States",county,,Mississippi County,Arkansas,United States,9,0,6,59,3,40651,17.03793760118745,35.702197,-89.96689252490174,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05093,iso1:US,iso2:US-AR,,county,,fips:05093,
"Greene County, Arkansas, United States",county,,Greene County,Arkansas,United States,8,0,3,409,5,45325,30.1225605065219,36.116322,-90.52397005840845,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05055,iso1:US,iso2:US-AR,,county,,fips:05055,
"Clay County, Arkansas, United States",county,,Clay County,Arkansas,United States,1,0,0,118,1,14551,8.738869299918404,36.34943274967305,-90.4350705,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05021,iso1:US,iso2:US-AR,,county,,fips:05021,
"Randolph County, Arkansas, United States",county,,Randolph County,Arkansas,United States,14,0,8,188,6,17958,10.538400464376343,36.306675,-91.077887,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05121,iso1:US,iso2:US-AR,,county,,fips:05121,
"Lawrence County, Arkansas, United States",county,,Lawrence County,Arkansas,United States,26,1,1,164,24,16406,10.642856717929124,36.069375,-91.05234999999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05075,iso1:US,iso2:US-AR,,county,,fips:05075,
"Baxter County, Arkansas, United States",county,,Baxter County,Arkansas,United States,5,0,1,158,4,41932,27.56205651277074,36.23638,-92.37128156827424,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05005,iso1:US,iso2:US-AR,,county,,fips:05005,
"Marion County, Arkansas, United States",county,,Marion County,Arkansas,United States,1,0,0,39,1,16694,10.047855010530588,36.280682430281544,-92.649627,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05089,iso1:US,iso2:US-AR,,county,,fips:05089,
"Perry County, Arkansas, United States",county,,Perry County,Arkansas,United States,3,0,2,56,1,10455,7.176305236972315,34.9438595,-92.92345749999998,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05105,iso1:US,iso2:US-AR,,county,,fips:05105,
"Jefferson County, Arkansas, United States",county,,Jefferson County,Arkansas,United States,126,7,45,946,74,66824,28.176347763219624,34.2775385,-91.83577499999998,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05069,iso1:US,iso2:US-AR,,county,,fips:05069,
"Washington County, Arkansas, United States",county,,Washington County,Arkansas,United States,54,0,34,515,20,239187,96.7376668917085,35.9933015,-94.21997965558259,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05143,iso1:US,iso2:US-AR,,county,,fips:05143,
"Crawford County, Arkansas, United States",county,,Crawford County,Arkansas,United States,4,0,2,84,2,63257,40.44340404558797,35.558913499999996,-94.19258892638405,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05033,iso1:US,iso2:US-AR,,county,,fips:05033,
"Little River County, Arkansas, United States",county,,Little River County,Arkansas,United States,0,0,0,68,0,12259,8.436093200795186,33.739477,-94.1558795,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05081,iso1:US,iso2:US-AR,,county,,fips:05081,
"Miller County, Arkansas, United States",county,,Miller County,Arkansas,United States,30,0,14,194,16,43257,26.056097575747618,33.315189,-93.8559065,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05091,iso1:US,iso2:US-AR,,county,,fips:05091,
"Lafayette County, Arkansas, United States",county,,Lafayette County,Arkansas,United States,4,0,3,14,1,6624,4.6879229244837255,33.2502025,-93.61283949999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05073,iso1:US,iso2:US-AR,,county,,fips:05073,
"Columbia County, Arkansas, United States",county,,Columbia County,Arkansas,United States,5,0,2,198,3,23457,11.788537569056109,33.2361714512529,-93.2344944877753,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05027,iso1:US,iso2:US-AR,,county,,fips:05027,
"Union County, Arkansas, United States",county,,Union County,Arkansas,United States,26,0,10,203,16,38682,14.111190826997031,33.1979555,-92.52890640712864,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05139,iso1:US,iso2:US-AR,,county,,fips:05139,
"Ashley County, Arkansas, United States",county,,Ashley County,Arkansas,United States,12,0,0,234,12,19657,8.041350450402813,33.2020617829676,-91.7974485,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05003,iso1:US,iso2:US-AR,,county,,fips:05003,
"Chicot County, Arkansas, United States",county,,Chicot County,Arkansas,United States,7,0,2,38,5,10118,5.649558531486623,33.2839045,-91.2520120257233,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05017,iso1:US,iso2:US-AR,,county,,fips:05017,
"Benton County, Arkansas, United States",county,,Benton County,Arkansas,United States,62,0,41,1213,21,279141,121.75981809781847,36.299535500000005,-94.21676199999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05007,iso1:US,iso2:US-AR,,county,,fips:05007,
"Carroll County, Arkansas, United States",county,,Carroll County,Arkansas,United States,2,0,1,129,1,28380,17.127893051429318,36.3103645,-93.5920044004763,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05015,iso1:US,iso2:US-AR,,county,,fips:05015,
"Madison County, Arkansas, United States",county,,Madison County,Arkansas,United States,1,0,0,66,1,16576,7.630965004020452,36.033601,-93.70425549999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05087,iso1:US,iso2:US-AR,,county,,fips:05087,
"Sebastian County, Arkansas, United States",county,,Sebastian County,Arkansas,United States,11,0,10,132,1,127827,89.81081287568053,35.190813500000004,-94.23821791465409,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05131,iso1:US,iso2:US-AR,,county,,fips:05131,
"Polk County, Arkansas, United States",county,,Polk County,Arkansas,United States,7,0,4,181,3,19964,8.91352116643461,34.4594132085746,-94.20019666357105,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05113,iso1:US,iso2:US-AR,,county,,fips:05113,
"Sevier County, Arkansas, United States",county,,Sevier County,Arkansas,United States,10,0,6,153,4,17007,11.281955478578736,33.971768,-94.21807305999015,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05133,iso1:US,iso2:US-AR,,county,,fips:05133,
"Garland County, Arkansas, United States",county,,Garland County,Arkansas,United States,108,0,62,1515,46,99386,52.11954002899931,34.581224,-93.09936249999998,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05051,iso1:US,iso2:US-AR,,county,,fips:05051,
"Saline County, Arkansas, United States",county,,Saline County,Arkansas,United States,45,1,24,626,20,122437,64.59216745824105,34.636128,-92.6596935,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05125,iso1:US,iso2:US-AR,,county,,fips:05125,
"Franklin County, Arkansas, United States",county,,Franklin County,Arkansas,United States,1,0,0,54,1,17715,11.037934817582299,35.4868635,-93.8893895,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05047,iso1:US,iso2:US-AR,,county,,fips:05047,
"Scott County, Arkansas, United States",county,,Scott County,Arkansas,United States,1,0,1,5,0,10281,4.406291008464043,34.8825585,-94.07973057264479,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05127,iso1:US,iso2:US-AR,,county,,fips:05127,
"Logan County, Arkansas, United States",county,,Logan County,Arkansas,United States,3,0,1,45,2,21466,11.303186228127752,35.224863,-93.71002899999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05083,iso1:US,iso2:US-AR,,county,,fips:05083,
"Yell County, Arkansas, United States",county,,Yell County,Arkansas,United States,2,0,1,116,1,21341,8.65926790245957,35.0303975,-93.303203,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05149,iso1:US,iso2:US-AR,,county,,fips:05149,
"Montgomery County, Arkansas, United States",county,,Montgomery County,Arkansas,United States,0,0,0,20,0,8986,4.319943821111227,34.542995,-93.66462999999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05097,iso1:US,iso2:US-AR,,county,,fips:05097,
"Pike County, Arkansas, United States",county,,Pike County,Arkansas,United States,2,0,2,226,0,10718,6.734362024901458,34.146559999999994,-93.65520749999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05109,iso1:US,iso2:US-AR,,county,,fips:05109,
"Hempstead County, Arkansas, United States",county,,Hempstead County,Arkansas,United States,5,1,2,47,2,21532,11.178992252639524,33.742484000000005,-93.71306999999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05057,iso1:US,iso2:US-AR,,county,,fips:05057,
"Drew County, Arkansas, United States",county,,Drew County,Arkansas,United States,6,1,4,119,1,18219,8.395820461782582,33.59061,-91.7328295,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05043,iso1:US,iso2:US-AR,,county,,fips:05043,
"Bradley County, Arkansas, United States",county,,Bradley County,Arkansas,United States,7,1,3,105,3,10763,6.339519802950383,33.435235,-92.170891,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05011,iso1:US,iso2:US-AR,,county,,fips:05011,
"Calhoun County, Arkansas, United States",county,,Calhoun County,Arkansas,United States,0,0,0,14,0,5189,3.156454445710687,33.535994,-92.54416599999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05013,iso1:US,iso2:US-AR,,county,,fips:05013,
"Ouachita County, Arkansas, United States",county,,Ouachita County,Arkansas,United States,5,0,5,170,0,23382,12.184403513344234,33.588595,-92.843085,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05103,iso1:US,iso2:US-AR,,county,,fips:05103,
"Nevada County, Arkansas, United States",county,,Nevada County,Arkansas,United States,1,0,1,31,0,8252,5.130527239561068,33.698757,-93.29413199999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05099,iso1:US,iso2:US-AR,,county,,fips:05099,
"Clark County, Arkansas, United States",county,,Clark County,Arkansas,United States,27,0,15,83,12,22320,9.722537997436133,34.0554085,-93.19052099999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05019,iso1:US,iso2:US-AR,,county,,fips:05019,
"Dallas County, Arkansas, United States",county,,Dallas County,Arkansas,United States,1,0,1,50,0,7009,4.033244865562497,33.975471,-92.64783399999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,0.6470588235294118,America/Chicago,fips:05039,iso1:US,iso2:US-AR,,county,,fips:05039,
